rainfall,humidity,temperature,crop
763.3,51.1,16.0,Wheat
1052.8,86.7,16.3,Sunflower
1251.5,50.6,20.2,Groundnuts
1532.4,63.2,22.9,Bananas
1162.6,43.6,21.2,Soybeans
749.3,60.4,18.2,Spinach
1259.1,47.0,21.6,Carrots
1247.4,49.4,26.1,Millet
1566.1,73.5,32.6,Soybeans
343.1,43.5,10.2,Cabbage
226.0,69.7,14.8,Onions
735.6,89.7,16.8,Soybeans
575.5,51.5,14.8,Soybeans
1952.1,66.9,23.5,Sunflower
335.3,45.6,28.2,Kale
1806.4,46.7,19.2,Sunflower
349.3,40.5,16.5,Irish Potatoes
780.0,81.8,16.6,Wheat
228.4,85.8,10.9,Tomatoes
350.1,45.0,19.8,Wheat
1999.4,83.0,14.8,Peas
1421.4,86.7,32.3,Cassava
491.8,73.1,32.1,Carrots
1266.3,41.7,14.9,Cabbage
1415.2,77.4,24.5,Rice
720.4,52.6,17.7,Pawpaw
629.3,59.8,26.3,Cowpeas
1366.1,86.4,26.5,Bananas
1841.3,84.8,22.5,Sweet Potatoes
1567.6,55.8,23.9,Groundnuts
1395.3,63.7,26.5,Tomatoes
837.8,55.2,20.7,Millet
1070.6,68.8,16.5,Sweet Potatoes
538.9,87.9,15.7,Pawpaw
1839.5,63.7,13.0,Millet
620.6,85.3,30.1,Pumpkin
692.4,74.6,17.2,Maize
208.9,47.7,17.1,Cowpeas
1396.8,58.2,12.4,Lentils
810.9,75.9,13.3,Maize
1938.4,56.9,16.5,Wheat
311.5,52.7,28.9,Kale
1634.2,86.5,14.7,Spinach
1242.1,44.1,17.1,Carrots
801.5,83.0,17.4,Sunflower
1117.0,85.9,20.5,Irish Potatoes
1771.0,65.6,34.2,Watermelon
1053.4,46.6,16.9,Beans
1108.4,79.1,19.9,Onions
821.1,69.7,14.8,Kale
1689.8,45.4,22.2,Beans
1691.7,81.0,24.3,Bananas
1603.4,71.3,12.7,Peas
408.6,50.8,28.9,Irish Potatoes
718.9,74.4,32.1,Sweet Potatoes
658.2,69.3,14.8,Cabbage
1906.2,74.4,20.3,Bananas
846.4,60.0,10.9,Tomatoes
1063.5,79.1,20.0,Kale
1853.3,83.4,32.3,Beans
1458.0,62.3,18.8,Cassava
416.9,88.3,13.2,Pumpkin
864.3,81.4,20.1,Sweet Potatoes
547.1,46.1,13.4,Groundnuts
1826.5,84.7,26.0,Sorghum
1002.7,57.7,15.0,Carrots
652.6,76.2,13.5,Cowpeas
1168.6,77.8,21.5,Pineapple
608.9,71.2,23.1,Wheat
775.1,75.3,25.8,Tomatoes
236.6,62.4,23.3,Garlic
332.9,85.4,34.2,Irish Potatoes
1498.2,50.6,28.6,Kale
1542.2,51.2,20.4,Cowpeas
1015.0,80.0,16.7,Watermelon
449.9,72.2,16.0,Lentils
828.1,77.8,11.4,Garlic
840.1,57.6,32.2,Kale
1456.3,59.0,22.0,Chilies
364.2,48.8,10.6,Pawpaw
626.4,63.4,33.2,Chilies
1252.1,88.0,18.4,Green Grams
241.9,48.7,23.3,Chilies
1349.7,43.3,24.2,Sorghum
1321.1,78.3,15.0,Sorghum
1535.5,46.6,20.8,Cowpeas
1537.4,47.3,22.3,Sunflower
1386.7,65.8,17.3,Kale
1343.9,64.1,17.5,Lentils
350.1,66.6,25.1,Cowpeas
1673.1,48.9,23.7,Cowpeas
1534.5,73.3,12.0,Sunflower
1029.8,59.1,27.5,Wheat
313.9,60.3,14.7,Groundnuts
880.0,44.8,16.6,Pawpaw
1778.2,59.2,34.7,Cassava
964.3,88.4,25.6,Peas
486.7,51.3,31.4,Green Grams
1659.6,65.7,33.9,Sweet Potatoes
597.5,56.8,22.0,Spinach
1478.2,40.9,26.4,Pawpaw
1487.4,51.5,28.6,Bananas
1448.6,84.2,27.4,Soybeans
234.8,72.7,31.0,Beans
853.5,62.6,26.6,Pumpkin
798.3,64.9,15.9,Pumpkin
1772.9,44.4,18.9,Garlic
705.5,85.6,33.7,Green Grams
563.8,43.2,22.6,Pumpkin
980.3,80.0,22.7,Pawpaw
1656.4,44.0,14.6,Onions
1521.6,65.5,30.2,Cassava
1511.0,55.6,12.3,Cucumber
600.7,57.2,19.2,Beans
324.0,76.5,14.2,Beans
1064.0,41.7,25.2,Garlic
1665.1,78.8,16.7,Pawpaw
566.8,64.8,14.3,Lentils
347.3,65.3,30.9,Sorghum
1072.9,74.3,11.7,Carrots
302.6,40.1,31.4,Sunflower
987.1,64.9,16.4,Lentils
1117.8,53.9,20.1,Green Grams
1546.7,43.6,26.1,Rice
1605.7,50.1,22.8,Cowpeas
1665.5,40.4,34.4,Sorghum
1411.0,79.4,11.0,Bananas
412.8,66.4,19.7,Sunflower
690.6,55.2,23.6,Pineapple
1187.6,40.5,13.7,Cowpeas
1929.5,54.6,10.0,Cowpeas
953.6,47.1,12.0,Sunflower
1975.3,83.9,25.4,Sorghum
1648.6,85.1,13.1,Maize
825.0,46.3,23.5,Cassava
287.4,52.0,32.4,Sunflower
1283.8,65.9,20.4,Maize
1982.6,75.0,13.2,Millet
500.8,60.8,17.3,Onions
689.2,83.0,17.6,Green Grams
1212.2,67.8,10.8,Peas
1871.2,59.1,11.4,Rice
749.0,51.3,26.5,Green Grams
796.5,48.6,32.9,Wheat
878.3,68.3,21.1,Carrots
1232.7,53.5,19.2,Cassava
568.1,78.4,34.4,Maize
1372.4,79.8,20.6,Rice
1201.0,47.6,34.9,Watermelon
1187.2,62.4,15.0,Cassava
1173.3,43.7,25.4,Pineapple
1065.1,66.2,24.4,Pawpaw
1065.9,52.5,18.8,Rice
814.6,80.9,21.4,Chilies
1935.7,67.3,26.7,Soybeans
809.2,50.0,32.2,Pineapple
1521.6,73.7,25.3,Onions
281.5,46.8,16.1,Cabbage
1426.4,48.6,11.4,Sorghum
285.7,70.4,29.6,Pawpaw
1974.7,53.2,23.8,Tomatoes
594.9,76.0,23.5,Onions
602.5,68.0,14.1,Maize
1024.1,47.8,33.2,Sunflower
1361.4,62.8,21.4,Chilies
355.0,83.3,31.3,Rice
1037.4,88.4,30.9,Pawpaw
1165.4,78.5,14.9,Millet
734.0,72.8,13.3,Chilies
872.8,40.7,14.0,Wheat
593.8,46.8,27.7,Groundnuts
435.1,54.9,13.9,Garlic
473.1,89.3,30.0,Peas
311.8,86.0,12.7,Bananas
267.0,63.8,30.4,Peas
1576.4,68.3,32.7,Onions
1137.3,43.0,12.8,Pumpkin
1874.9,72.0,23.5,Pineapple
1914.5,86.4,15.5,Rice
1344.9,48.4,26.8,Watermelon
412.7,71.9,25.2,Cowpeas
1013.1,43.1,10.3,Groundnuts
828.4,83.5,29.8,Lentils
1764.2,64.4,18.6,Rice
752.9,82.5,16.4,Carrots
1471.6,63.0,19.6,Beans
1458.7,76.7,33.3,Sweet Potatoes
920.3,73.7,30.1,Chilies
1464.3,55.3,17.6,Chilies
732.4,73.9,23.4,Chilies
1618.5,76.2,11.5,Watermelon
976.8,63.1,14.9,Garlic
1980.0,47.7,32.1,Sorghum
980.0,52.4,24.5,Bananas
1002.2,54.1,23.5,Cabbage
619.2,63.3,20.6,Lentils
1062.6,88.2,34.5,Chilies
384.9,81.3,11.5,Cucumber
495.5,64.2,25.5,Pineapple
1881.6,58.0,17.7,Cowpeas
723.3,63.5,24.8,Garlic
1027.7,64.9,28.0,Lentils
1251.0,69.3,33.4,Wheat
203.9,81.4,24.7,Cowpeas
1086.1,48.9,33.4,Watermelon
1441.0,84.9,27.5,Bananas
401.2,45.6,15.6,Sweet Potatoes
1097.7,66.2,18.0,Rice
1706.2,87.2,12.4,Kale
734.2,56.1,13.9,Chilies
1130.7,42.0,32.6,Sweet Potatoes
942.7,85.6,29.8,Kale
578.4,68.6,30.3,Cucumber
1142.5,60.3,25.6,Kale
892.2,61.0,30.6,Sorghum
1039.0,89.7,18.9,Pawpaw
1688.1,79.2,17.5,Sunflower
1947.7,89.8,32.5,Cucumber
1154.8,66.3,15.9,Maize
1755.4,89.9,13.3,Bananas
1921.2,46.5,15.1,Green Grams
1083.0,65.1,23.4,Lentils
1285.6,73.1,25.8,Chilies
354.7,45.0,14.2,Millet
1210.0,85.5,16.7,Green Grams
1747.4,40.9,23.2,Sorghum
1932.0,52.8,33.1,Groundnuts
825.8,51.1,28.8,Sorghum
838.8,89.0,33.6,Lentils
646.7,61.8,25.4,Pumpkin
521.3,51.3,22.5,Watermelon
1924.4,51.8,16.6,Sweet Potatoes
1930.8,70.8,34.7,Millet
1138.6,81.8,26.9,Garlic
690.3,61.4,32.6,Lentils
1188.8,85.9,18.3,Cowpeas
255.9,53.5,15.9,Cowpeas
1284.2,70.0,20.5,Cucumber
1647.3,77.6,12.8,Onions
206.4,43.0,14.0,Watermelon
1934.9,87.1,23.9,Soybeans
549.1,89.0,34.6,Cabbage
1160.8,62.5,32.7,Watermelon
1445.1,89.4,28.3,Soybeans
1366.1,44.0,24.1,Tomatoes
352.6,72.4,24.0,Cabbage
920.1,72.5,26.6,Spinach
934.4,65.2,17.6,Beans
1211.6,69.5,10.0,Groundnuts
828.2,85.9,33.9,Cowpeas
574.5,69.0,13.9,Pineapple
389.7,84.2,12.6,Rice
1858.6,45.3,15.7,Maize
767.3,42.4,16.1,Irish Potatoes
360.8,69.6,24.1,Carrots
950.9,87.9,33.2,Spinach
1660.4,56.9,25.4,Pawpaw
348.7,85.9,11.7,Beans
1532.9,69.7,14.9,Irish Potatoes
1099.0,41.0,11.7,Peas
1038.4,54.4,18.9,Groundnuts
745.6,80.2,17.1,Lentils
547.1,54.7,26.7,Carrots
1213.3,40.8,29.2,Tomatoes
1167.0,49.7,13.9,Tomatoes
1916.1,67.7,24.3,Groundnuts
1992.0,67.8,18.1,Peas
1807.1,72.1,22.9,Pineapple
450.6,43.5,33.1,Millet
325.8,44.7,29.9,Groundnuts
561.4,74.9,17.5,Green Grams
1781.1,69.4,24.1,Pawpaw
1119.5,55.3,22.3,Sweet Potatoes
598.9,77.1,25.9,Millet
744.4,67.4,18.0,Cassava
713.5,89.8,10.8,Irish Potatoes
284.3,63.8,14.9,Pumpkin
1831.1,87.0,23.5,Carrots
809.7,62.0,20.1,Cabbage
647.0,88.6,23.4,Millet
1630.1,56.3,29.9,Beans
1467.7,44.6,28.2,Maize
1410.7,76.9,11.6,Rice
1507.3,69.5,29.7,Wheat
1914.7,87.8,24.3,Pawpaw
1735.2,72.6,26.8,Garlic
530.4,83.2,11.8,Watermelon
520.3,49.9,33.6,Millet
511.9,81.2,16.9,Cassava
1721.9,84.3,11.6,Garlic
605.9,45.1,31.2,Maize
203.5,73.4,25.2,Cucumber
1772.2,40.3,19.9,Groundnuts
1471.9,47.7,17.8,Wheat
1210.2,84.7,16.5,Sweet Potatoes
587.8,73.8,10.1,Wheat
1514.7,84.1,21.7,Tomatoes
1485.7,69.3,33.2,Cassava
1899.9,57.2,20.5,Beans
867.5,70.9,15.1,Watermelon
1625.8,83.0,19.8,Sweet Potatoes
1352.7,56.9,29.7,Soybeans
300.3,69.9,22.8,Beans
1542.4,77.6,20.0,Groundnuts
1128.7,55.3,10.1,Pumpkin
765.0,70.2,16.5,Watermelon
488.3,82.3,12.4,Wheat
1180.1,86.7,17.1,Chilies
552.2,66.8,10.2,Sunflower
1824.1,42.1,21.9,Cowpeas
1395.2,41.1,23.8,Pineapple
1575.5,46.9,34.6,Sunflower
1396.4,55.5,34.9,Groundnuts
242.7,83.7,25.3,Cassava
1003.7,56.4,13.6,Millet
1371.6,82.6,28.0,Tomatoes
1736.9,83.8,17.7,Kale
800.3,83.7,16.7,Sunflower
697.2,77.6,32.3,Tomatoes
648.0,45.9,29.4,Groundnuts
256.6,66.7,11.0,Pumpkin
1159.8,58.2,19.3,Bananas
1730.7,71.7,24.8,Lentils
213.4,51.8,32.7,Kale
1784.5,60.3,19.1,Onions
207.7,62.2,30.5,Chilies
515.4,59.9,33.7,Chilies
518.7,66.6,17.2,Peas
1870.8,62.0,32.0,Maize
701.6,52.1,22.3,Chilies
419.6,50.6,17.1,Wheat
1462.9,69.0,14.6,Tomatoes
529.3,72.8,22.5,Cucumber
1825.9,72.6,17.5,Millet
1173.4,40.1,22.8,Cabbage
744.7,72.4,23.5,Soybeans
649.3,85.8,15.2,Irish Potatoes
1187.0,47.2,13.8,Irish Potatoes
378.2,73.6,12.5,Tomatoes
1742.0,79.5,19.3,Bananas
480.5,89.9,12.8,Irish Potatoes
1781.2,84.2,15.5,Cassava
461.8,49.5,25.3,Carrots
543.0,77.3,24.9,Bananas
1842.1,65.4,30.5,Carrots
257.0,41.4,11.8,Spinach
1099.8,77.8,28.7,Pineapple
1544.2,50.4,18.0,Pawpaw
1583.4,54.5,10.0,Irish Potatoes
1773.7,83.6,30.3,Cassava
1321.7,43.1,14.9,Pawpaw
870.3,78.8,22.7,Sorghum
544.0,77.1,11.0,Pawpaw
1934.8,47.5,21.3,Beans
1249.4,50.7,26.0,Cassava
1558.3,50.2,12.1,Lentils
1780.0,78.6,28.7,Chilies
1005.1,80.9,34.0,Garlic
312.8,72.2,21.0,Kale
1168.9,75.2,34.3,Beans
1232.5,67.9,30.7,Lentils
1618.7,51.5,22.5,Onions
1920.8,76.0,26.1,Chilies
1098.2,41.0,12.2,Lentils
928.8,55.9,11.7,Pawpaw
1658.0,41.7,17.6,Cowpeas
1356.9,62.7,19.2,Beans
364.4,73.5,26.0,Kale
582.6,65.6,24.5,Millet
243.8,56.5,15.8,Cassava
1992.1,84.4,25.6,Millet
1368.3,63.3,32.4,Bananas
677.5,50.7,21.8,Pawpaw
1780.8,48.2,27.1,Soybeans
1195.5,58.7,16.6,Wheat
1947.7,44.6,32.2,Green Grams
887.5,41.8,17.6,Onions
1767.4,40.9,30.7,Bananas
852.5,41.2,12.3,Cabbage
313.8,71.6,28.9,Cowpeas
413.6,79.0,23.9,Carrots
716.4,76.4,25.5,Millet
874.1,78.7,13.9,Bananas
535.4,68.4,15.8,Maize
662.3,74.0,12.8,Bananas
417.8,88.5,31.2,Irish Potatoes
717.5,70.8,17.3,Cowpeas
269.7,54.3,25.9,Pawpaw
345.7,57.3,23.6,Pawpaw
1777.8,50.3,22.9,Tomatoes
1579.7,69.3,27.8,Sweet Potatoes
1215.2,78.2,26.5,Bananas
948.7,60.9,20.9,Sweet Potatoes
699.4,73.5,25.0,Onions
1041.9,89.2,31.6,Irish Potatoes
230.6,51.0,23.3,Cassava
1627.6,89.2,27.2,Spinach
1443.1,73.2,29.7,Chilies
1044.0,72.3,21.9,Onions
1217.8,52.4,22.6,Pumpkin
996.8,42.5,25.5,Sorghum
1060.1,79.9,23.7,Cowpeas
1959.7,86.6,27.9,Sunflower
1850.1,74.1,19.9,Peas
991.2,56.6,14.6,Cabbage
232.5,51.5,11.1,Tomatoes
1374.6,76.8,34.6,Onions
1478.7,56.4,12.1,Groundnuts
374.8,70.4,29.0,Rice
1221.2,81.5,10.3,Lentils
1114.9,84.8,12.1,Spinach
1322.8,71.5,13.4,Watermelon
299.0,71.0,10.9,Sweet Potatoes
772.7,54.0,10.4,Carrots
1656.8,61.6,26.0,Rice
482.8,85.2,11.0,Cowpeas
1571.6,87.9,22.1,Rice
548.2,67.6,25.8,Carrots
1237.9,81.6,17.7,Watermelon
275.1,45.9,18.6,Bananas
243.2,88.1,11.4,Rice
581.6,79.9,20.6,Groundnuts
286.4,65.4,16.6,Cowpeas
1642.7,53.4,15.9,Cucumber
1087.4,69.9,12.7,Cucumber
356.0,86.5,18.5,Bananas
1994.7,65.2,21.7,Watermelon
1209.3,56.2,30.4,Sorghum
1190.2,55.2,31.9,Rice
589.8,63.3,10.7,Peas
696.3,52.3,21.0,Onions
1298.3,85.6,33.8,Cowpeas
1409.6,87.2,25.5,Onions
342.2,85.6,30.0,Beans
705.1,86.9,25.9,Green Grams
523.1,58.2,26.9,Soybeans
1619.3,68.6,22.1,Spinach
1775.2,45.0,28.5,Beans
640.4,61.3,10.6,Cucumber
749.8,61.9,27.0,Pumpkin
880.3,58.4,14.3,Maize
597.1,75.7,34.3,Carrots
1880.7,68.5,28.1,Groundnuts
733.2,71.2,13.1,Sunflower
1344.8,69.7,15.5,Pumpkin
488.4,73.3,15.0,Cowpeas
1875.1,52.9,30.1,Beans
1638.3,71.7,15.8,Kale
425.6,87.8,25.9,Groundnuts
225.5,69.5,20.8,Watermelon
953.6,86.3,14.6,Bananas
1124.3,79.2,19.0,Rice
1876.3,89.3,11.1,Garlic
1392.8,62.0,26.8,Chilies
1997.0,43.7,34.3,Watermelon
491.3,89.1,17.1,Maize
1955.4,72.6,23.6,Cucumber
683.2,61.7,21.4,Bananas
219.7,75.1,12.8,Lentils
1847.4,52.3,13.2,Wheat
641.5,79.6,29.8,Cucumber
1539.5,87.2,24.8,Peas
1594.3,76.6,17.3,Cowpeas
1879.2,85.3,11.8,Lentils
1005.6,79.7,32.8,Cucumber
1431.1,43.3,12.8,Beans
624.5,83.7,23.5,Irish Potatoes
1668.6,82.3,18.8,Carrots
1041.6,84.5,24.7,Green Grams
1350.9,52.5,23.6,Maize
1587.3,60.9,13.1,Sweet Potatoes
784.7,87.0,21.1,Chilies
263.5,47.1,15.8,Kale
879.8,65.7,23.7,Sunflower
1585.6,83.3,22.8,Wheat
1943.8,75.4,29.4,Green Grams
504.4,53.1,24.9,Pawpaw
1995.9,73.5,15.1,Onions
989.6,43.4,20.9,Peas
1429.8,88.1,26.7,Peas
1605.6,69.0,23.7,Chilies
1030.3,64.3,10.4,Chilies
1258.3,44.9,33.6,Cowpeas
1345.0,64.5,24.5,Carrots
1803.2,62.2,13.2,Maize
741.9,46.2,25.7,Rice
359.0,76.3,27.0,Kale
641.9,56.9,23.8,Watermelon
1970.0,50.0,29.9,Pawpaw
202.9,84.7,15.2,Watermelon
1128.8,82.5,28.5,Watermelon
381.0,73.7,14.0,Sweet Potatoes
1096.3,47.4,13.2,Watermelon
1884.6,40.0,33.6,Garlic
1794.0,84.4,29.4,Sunflower
608.9,67.6,32.8,Pawpaw
1933.8,81.6,32.9,Pawpaw
980.0,41.3,17.0,Carrots
1310.3,75.2,27.8,Millet
1463.9,41.3,19.5,Beans
538.9,42.8,33.7,Irish Potatoes
296.4,66.6,10.3,Cabbage
1802.9,50.9,13.6,Maize
1880.3,60.7,24.6,Spinach
237.2,84.3,14.7,Cucumber
1739.1,67.9,15.9,Pawpaw
977.3,77.6,25.5,Wheat
1722.6,62.6,10.2,Spinach
1758.9,42.0,16.0,Spinach
1088.6,42.5,23.6,Carrots
586.5,79.2,31.0,Tomatoes
1180.4,65.2,33.1,Wheat
719.3,40.2,32.3,Soybeans
887.1,79.6,16.5,Carrots
1141.3,70.5,16.7,Rice
794.0,71.5,21.2,Sweet Potatoes
1315.2,51.3,26.3,Pawpaw
596.8,57.4,25.2,Carrots
1771.5,89.1,18.0,Spinach
580.2,71.6,26.6,Green Grams
1099.1,83.5,31.1,Maize
668.3,64.8,21.5,Onions
1172.9,86.7,33.5,Maize
1378.3,75.2,18.3,Rice
1170.8,81.5,11.8,Lentils
1789.2,70.9,23.6,Pawpaw
1016.0,71.2,22.7,Lentils
487.0,77.0,29.1,Green Grams
722.2,81.3,21.6,Groundnuts
1158.1,78.0,28.8,Beans
699.2,60.3,18.4,Lentils
693.1,50.8,23.8,Pineapple
243.2,66.6,30.3,Peas
1545.1,44.9,13.7,Watermelon
212.3,58.2,19.7,Spinach
373.3,69.5,13.9,Pineapple
1445.8,50.3,10.4,Kale
1528.7,80.5,22.8,Bananas
850.6,44.0,29.1,Pineapple
478.7,86.5,15.8,Carrots
1226.5,57.9,28.5,Carrots
1127.6,66.4,22.4,Rice
426.8,83.3,14.1,Green Grams
486.1,84.7,23.5,Tomatoes
983.7,81.5,25.9,Cabbage
470.4,42.7,19.6,Sorghum
1351.9,67.3,13.9,Maize
867.5,56.8,13.1,Lentils
1827.4,84.4,31.4,Bananas
1683.0,55.7,33.9,Pawpaw
667.2,46.2,19.4,Kale
837.7,47.9,12.3,Watermelon
418.4,87.1,29.2,Soybeans
1150.6,74.5,18.7,Carrots
792.7,46.4,33.3,Green Grams
619.0,42.2,18.5,Chilies
715.6,84.5,27.0,Millet
642.4,42.3,19.9,Sweet Potatoes
557.1,78.2,13.1,Tomatoes
545.8,49.5,21.6,Pineapple
1691.8,74.1,21.0,Watermelon
1677.1,47.5,34.2,Cowpeas
1199.1,65.4,31.4,Cucumber
343.5,56.8,27.3,Beans
1361.0,52.4,15.6,Pineapple
765.7,46.7,34.1,Green Grams
1684.7,63.1,24.5,Sorghum
663.6,57.8,28.0,Chilies
1770.8,73.3,16.8,Groundnuts
391.7,77.2,25.0,Sweet Potatoes
1786.2,48.3,23.6,Beans
1872.0,65.1,28.2,Tomatoes
1874.5,54.1,13.7,Spinach
1664.5,77.8,34.4,Green Grams
870.6,42.6,23.3,Groundnuts
889.6,76.7,20.8,Sunflower
1131.4,79.3,19.1,Garlic
1420.6,71.7,18.1,Carrots
357.6,88.4,23.2,Green Grams
1312.4,79.1,17.6,Irish Potatoes
557.9,65.9,13.7,Groundnuts
363.5,49.8,15.4,Pumpkin
1616.2,53.8,30.2,Watermelon
1642.0,83.5,12.8,Spinach
684.6,82.9,28.3,Irish Potatoes
684.6,46.2,26.3,Garlic
495.4,40.5,18.3,Cassava
676.9,84.3,23.2,Rice
980.5,55.4,23.5,Wheat
1482.8,79.4,26.9,Pawpaw
1711.1,47.7,11.0,Beans
1527.2,83.7,20.3,Soybeans
573.7,85.8,33.8,Sorghum
1448.0,43.1,20.5,Cowpeas
1962.1,72.2,15.0,Watermelon
1559.8,50.7,31.4,Sunflower
1806.4,82.8,23.5,Carrots
473.3,47.3,13.9,Soybeans
959.6,75.2,15.3,Sunflower
421.7,40.2,16.8,Pawpaw
1041.9,75.0,17.4,Garlic
1767.0,74.7,30.8,Sorghum
1806.7,52.8,29.7,Rice
1647.3,55.0,15.7,Bananas
471.8,65.8,28.7,Pumpkin
906.9,63.0,31.6,Irish Potatoes
563.9,87.5,31.6,Cabbage
823.4,74.6,32.4,Sweet Potatoes
1706.6,81.7,25.6,Bananas
1252.6,65.2,34.2,Chilies
631.8,50.8,27.2,Garlic
1170.8,49.4,12.4,Wheat
382.5,42.2,15.9,Onions
1093.5,89.1,27.4,Lentils
1342.5,55.7,27.4,Maize
1552.9,89.4,16.5,Cabbage
1025.5,66.4,29.9,Cabbage
357.9,77.6,19.4,Groundnuts
1988.0,83.8,33.7,Pawpaw
1430.1,57.6,18.8,Spinach
1452.4,55.5,11.3,Irish Potatoes
1466.2,41.4,32.5,Tomatoes
1703.7,75.2,20.8,Maize
1053.5,48.4,15.9,Soybeans
1838.9,43.8,31.5,Rice
1307.1,83.2,14.0,Bananas
1722.5,70.1,30.4,Pineapple
670.9,88.7,16.3,Rice
927.2,77.2,27.8,Rice
1162.8,64.2,29.2,Sorghum
464.8,87.7,34.4,Onions
1790.9,58.1,15.0,Green Grams
1311.7,76.2,32.9,Beans
331.4,66.5,29.1,Pawpaw
1903.8,62.4,32.9,Sweet Potatoes
1737.9,47.5,22.4,Peas
1621.2,71.0,26.7,Wheat
1378.5,87.1,30.1,Bananas
342.3,65.3,12.9,Sweet Potatoes
479.0,60.7,10.6,Lentils
1891.1,75.7,27.8,Millet
1626.1,51.5,27.8,Watermelon
1503.3,88.1,22.7,Garlic
1497.3,58.5,17.6,Lentils
277.7,54.2,19.9,Beans
1169.2,77.3,22.6,Cabbage
1970.8,57.3,15.4,Irish Potatoes
1685.1,88.3,13.0,Groundnuts
551.5,80.2,16.2,Beans
1456.3,48.5,10.5,Beans
717.1,59.6,29.1,Sorghum
695.2,42.9,26.9,Kale
825.2,66.1,13.6,Watermelon
1753.1,84.5,11.2,Irish Potatoes
701.0,50.2,21.8,Sweet Potatoes
986.2,68.7,16.9,Pawpaw
1868.8,42.0,34.1,Chilies
1592.7,72.3,25.8,Pawpaw
1634.2,68.5,28.9,Groundnuts
907.1,75.2,31.1,Rice
295.1,44.7,13.2,Watermelon
1367.0,57.3,11.3,Sorghum
226.2,85.9,31.2,Cucumber
427.4,57.5,24.7,Lentils
1198.4,45.2,29.8,Green Grams
591.8,56.1,31.5,Pineapple
581.8,88.3,12.1,Sorghum
1498.2,75.7,20.1,Cabbage
1627.8,78.5,11.3,Bananas
319.9,67.1,33.2,Cowpeas
1885.4,40.9,30.3,Beans
429.8,49.2,32.8,Pumpkin
1409.5,40.2,24.0,Pumpkin
1930.6,40.5,28.2,Cowpeas
1924.0,70.0,17.4,Peas
249.6,48.6,11.4,Cabbage
1550.9,77.0,17.0,Soybeans
490.8,53.6,23.2,Wheat
1256.3,84.9,12.2,Kale
1593.8,69.5,22.0,Beans
1048.5,89.3,11.4,Onions
1148.6,41.5,28.0,Lentils
554.4,69.5,26.6,Beans
447.7,48.0,14.5,Sorghum
1041.1,88.5,22.4,Tomatoes
1829.8,66.6,33.4,Lentils
256.0,57.6,31.6,Garlic
1429.5,74.4,28.0,Millet
1961.6,57.7,29.0,Bananas
966.8,75.1,23.2,Onions
520.4,59.7,28.5,Spinach
834.2,48.0,32.9,Sweet Potatoes
1649.2,61.4,34.3,Spinach
1532.8,87.5,31.7,Beans
212.7,68.8,32.8,Bananas
237.0,68.9,20.4,Sweet Potatoes
1428.5,40.5,14.5,Soybeans
293.9,52.2,27.5,Sunflower
1574.0,68.6,31.5,Green Grams
693.1,47.1,25.0,Irish Potatoes
1968.9,71.8,32.2,Garlic
1011.3,47.3,28.6,Maize
1823.0,81.3,22.7,Onions
1086.6,56.1,10.6,Garlic
1237.8,71.6,28.8,Cabbage
582.4,49.3,30.3,Sweet Potatoes
1795.8,53.8,10.3,Onions
1954.7,72.6,23.2,Kale
1149.4,60.3,11.1,Pineapple
1962.3,52.2,25.6,Pawpaw
1078.0,55.3,23.2,Wheat
1757.9,78.2,14.8,Cucumber
838.7,86.0,11.4,Peas
1374.0,47.9,17.0,Maize
1988.4,88.0,15.3,Cowpeas
1737.3,77.2,15.3,Cucumber
506.7,75.4,28.6,Green Grams
1681.2,50.6,30.3,Watermelon
216.1,73.5,17.6,Pineapple
1036.1,58.5,30.9,Irish Potatoes
1171.3,74.1,17.4,Onions
865.5,41.2,26.4,Cassava
1549.0,59.7,30.3,Cassava
564.5,82.9,26.7,Irish Potatoes
1664.9,48.3,15.1,Chilies
779.7,50.4,34.8,Onions
954.2,60.7,17.5,Rice
821.4,40.2,14.5,Green Grams
1917.2,63.8,34.5,Cucumber
1923.4,51.8,11.5,Carrots
1767.6,60.5,34.7,Irish Potatoes
275.5,53.3,21.3,Cabbage
827.9,66.2,22.4,Soybeans
1419.9,56.5,28.4,Kale
540.9,49.8,33.4,Tomatoes
1833.2,85.4,30.7,Pumpkin
1338.1,65.5,34.3,Cassava
380.3,70.8,20.3,Pawpaw
585.8,77.5,28.1,Bananas
1170.3,82.5,18.5,Rice
1756.0,55.2,25.7,Rice
467.8,58.6,21.6,Carrots
352.5,78.3,33.4,Millet
457.2,67.2,34.4,Maize
256.8,51.7,30.9,Irish Potatoes
218.9,40.4,13.2,Beans
1411.1,75.5,26.8,Cabbage
300.2,53.9,23.7,Peas
275.1,62.6,31.2,Tomatoes
1252.5,55.7,14.8,Green Grams
1796.5,58.0,21.8,Cowpeas
1935.9,79.0,32.7,Sorghum
360.6,57.8,24.6,Watermelon
1155.0,87.1,34.8,Sorghum
1515.3,55.2,26.4,Spinach
1111.5,50.0,26.1,Cassava
1331.4,81.9,18.1,Sweet Potatoes
1374.4,76.9,22.3,Spinach
300.0,53.3,19.9,Kale
1044.4,84.3,17.9,Cowpeas
616.6,40.7,24.2,Pumpkin
486.1,45.1,28.9,Pineapple
1374.5,88.4,24.6,Spinach
822.8,43.5,14.2,Sweet Potatoes
941.3,70.9,19.8,Garlic
1773.5,52.5,30.0,Peas
